"ID","DEVICETYPE","DEVICEID","LOGICALINTERFACE_ID","EVENTTYPE","FORMAT","RCV_TIMESTAMP_UTC","UPDATED_UTC","SPEED","TEMPERATURE","HEAD","DEVICE_ID","PUMP_MODE","FLOW","WARN","KW_HOUR","VOLTAGE","ALARM","POWER","CURRENT","TIMESTAMP","VIBRATIONS_XAXIS","ACCEL_SPEED","VIBRATIONS_YAXIS","ACCEL_POWER","RMS_X","RMS_Z","VIBRATIONS_ZAXIS","RMS_Y","VERSION","RUN_QTY","TAG_NUMBER","DESIGN_HEAD","PERF_OPTION","DESIGN_FLOW","PTS","RATED_CURRENT","RATED_SPEED","HARDWARE_VER","PTS_COUNT","SERIAL_NUMBER","FIRMWARE_VER","REATED_POWER","RMSN_X","VIBRATION_N_YAXIS","VIBRATION_N_XAXIS","RMSN_Y","VIBRATION_N_ZAXIS","RMSN_Z","RMS_X_AVG","PWR","HW_VER","DQ","FW_VER"
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.36.47.981000,2020-12-14-23.36.47.000000,0.0,44.1,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157613037",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.38.50.495000,2020-12-14-23.38.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030691600000000003,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.38.50.498000,2020-12-14-23.38.50.000000,,,,"04714B603408",,,,,,,,,"3157613159","[-0.0322,-0.0342,-0.043,-0.0225,-0.0322,-0.0361,-0.0303,-0.0273,-0.0459,-0.0332,-0.04,-0.042,-0.041,-0.0439,-0.0225]","[""0"",""0"",""0"",""0"",""0""]","[-1.0449,-1.0439,-1.0459,-1.04,-1.0322,-1.04,-1.043,-1.0439,-1.04,-1.0508,-1.0469,-1.0488,-1.0479,-1.0605,-1.043]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030732"",""0.030731"",""0.030494"",""0.030724"",""0.030777""]","[""0.013383"",""0.013632"",""0.013661"",""0.014480"",""0.014172""]","[0.0186,0.0127,-0.0098,0.0039,-0.001,0.002,0.0039,0.0107,-0.0127,0.0117,0.0146,0.0098,0.0039,-0.0059,0.0137]","[""1.043965"",""1.044064"",""1.043871"",""1.043910"",""1.043760""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.41.47.983000,2020-12-14-23.41.47.000000,0.0,44.5,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157613337",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.43.50.484000,2020-12-14-23.43.50.000000,,,,"04714B603408",,,,,,,,,"3157613459","[-0.0234,-0.0381,-0.0303,-0.0176,-0.0332,-0.0361,-0.041,-0.0303,-0.0244,-0.0352,-0.0439,-0.0264,-0.0293,-0.0254,-0.0244]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0459,-1.041,-1.0459,-1.0342,-1.0459,-1.0439,-1.0449,-1.0449,-1.0449,-1.0605,-1.0527,-1.0479,-1.0459,-1.0508]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030812"",""0.030504"",""0.029927"",""0.030322"",""0.030457""]","[""0.013381"",""0.013879"",""0.013965"",""0.014061"",""0.014249""]","[0.0078,0.0146,0.0088,0.0068,-0.0029,0.0029,0.0029,0.0176,-0.001,0.0068,0.0107,0.0117,0.0146,0.002,0.0049]","[""1.043738"",""1.043729"",""1.043390"",""1.043934"",""1.043648""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.43.50.484000,2020-12-14-23.43.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0304044,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.46.47.960000,2020-12-14-23.46.47.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157613637",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.48.50.688000,2020-12-14-23.48.50.000000,,,,"04714B603408",,,,,,,,,"3157613759","[-0.0293,-0.0186,-0.0361,-0.0352,-0.0186,-0.0342,-0.0303,-0.0254,-0.04,-0.04,-0.0293,-0.0303,-0.0166,-0.0234,-0.0352]","[""0"",""0"",""0"",""0"",""0""]","[-1.04,-1.042,-1.0449,-1.043,-1.042,-1.0391,-1.0508,-1.0449,-1.042,-1.0596,-1.0479,-1.0498,-1.0469,-1.0439,-1.042]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030487"",""0.030200"",""0.030450"",""0.030275"",""0.030298""]","[""0.013632"",""0.013463"",""0.013540"",""0.013137"",""0.013298""]","[0.0107,0.0078,0.0049,0.0098,0.0166,0.002,0.0244,-0.0117,0.0068,0.0283,0.0137,0.0264,0.0264,-0.0049,0.0029]","[""1.043995"",""1.044040"",""1.044000"",""1.044021"",""1.043742""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.48.50.686000,2020-12-14-23.48.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030342,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.51.47.791000,2020-12-14-23.51.47.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157613937",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.53.50.445000,2020-12-14-23.53.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03026,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.53.50.447000,2020-12-14-23.53.50.000000,,,,"04714B603408",,,,,,,,,"3157614059","[-0.0244,-0.0361,-0.043,-0.0273,-0.0186,-0.0264,-0.0303,-0.0322,-0.0332,-0.0166,-0.0303,-0.0332,-0.0313,-0.0332,-0.0186]","[""0"",""0"",""0"",""0"",""0""]","[-1.042,-1.043,-1.0322,-1.042,-1.0488,-1.0488,-1.0527,-1.0469,-1.0459,-1.043,-1.04,-1.043,-1.042,-1.041,-1.0381]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030269"",""0.030058"",""0.030396"",""0.030200"",""0.030377""]","[""0.014140"",""0.013947"",""0.015006"",""0.014206"",""0.013282""]","[0.0049,0.0186,0.0234,0.0186,0.0293,0.0234,0.0049,0.0186,-0.0039,0.0186,0.0068,-0.0156,0.0098,-0.0098,0.0039]","[""1.043964"",""1.043466"",""1.043706"",""1.043718"",""1.043650""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-14-23.56.47.951000,2020-12-14-23.56.47.000000,0.0,44.5,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157614237",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-14-23.58.50.456000,2020-12-14-23.58.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0304688,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-14-23.58.50.451000,2020-12-14-23.58.50.000000,,,,"04714B603408",,,,,,,,,"3157614359","[-0.0361,-0.042,-0.0264,-0.0352,-0.0176,-0.0342,-0.0186,-0.0264,-0.0322,-0.043,-0.0322,-0.0293,-0.0361,-0.0313,-0.0166]","[""0"",""0"",""0"",""0"",""0""]","[-1.042,-1.042,-1.04,-1.0459,-1.041,-1.043,-1.04,-1.0469,-1.042,-1.041,-1.042,-1.0527,-1.0605,-1.0459,-1.0625]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030362"",""0.030496"",""0.030253"",""0.030454"",""0.030779""]","[""0.014325"",""0.013964"",""0.014028"",""0.013993"",""0.013567""]","[-0.0029,0.0098,0.0098,0.0088,0.0078,0.0117,0.0068,0.0176,0.0059,0.0078,0.0166,0.0146,0.0273,0.0156,0.0244]","[""1.043657"",""1.043220"",""1.043560"",""1.043333"",""1.043628""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-00.01.48.196000,2020-12-15-00.01.48.000000,0.0,44.5,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157614537",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-02.38.51.038000,2020-12-15-02.38.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0306626,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-02.38.51.035000,2020-12-15-02.38.51.000000,,,,"04714B603408",,,,,,,,,"3157623960","[-0.0322,-0.0254,-0.0293,-0.0293,-0.0391,-0.0313,-0.0264,-0.0322,-0.0332,-0.0322,-0.04,-0.0205,-0.0264,-0.0322,-0.0459]","[""0"",""0"",""0"",""0"",""0""]","[-1.04,-1.04,-1.041,-1.04,-1.0371,-1.0469,-1.0449,-1.0439,-1.0439,-1.0439,-1.0508,-1.043,-1.042,-1.0391,-1.0391]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030637"",""0.030964"",""0.030721"",""0.030504"",""0.030487""]","[""0.013697"",""0.013579"",""0.013904"",""0.013439"",""0.013719""]","[0,0.0186,0.0146,0.0156,0.0049,0.0059,0.0107,0.0273,-0.0098,0.002,0.001,0.0205,0.0029,-0.0146,0.001]","[""1.043656"",""1.043432"",""1.043741"",""1.043485"",""1.043871""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-02.41.48.743000,2020-12-15-02.41.48.000000,0.0,44.4,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157624138",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-02.43.51.093000,2020-12-15-02.43.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0305138,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-02.43.51.093000,2020-12-15-02.43.51.000000,,,,"04714B603408",,,,,,,,,"3157624260","[-0.0352,-0.0254,-0.0313,-0.0273,-0.0293,-0.0361,-0.0244,-0.0371,-0.0225,-0.0322,-0.0332,-0.0371,-0.0264,-0.0293,-0.0313]","[""0"",""0"",""0"",""0"",""0""]","[-1.0342,-1.041,-1.0449,-1.0352,-1.042,-1.0439,-1.0449,-1.0381,-1.0361,-1.0342,-1.0586,-1.0439,-1.0605,-1.043,-1.041]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030511"",""0.030503"",""0.030564"",""0.030524"",""0.030467""]","[""0.013279"",""0.013574"",""0.014204"",""0.013756"",""0.013824""]","[0.0059,0.001,0.0088,0.0059,0.0137,0.0039,-0.0098,-0.0029,0.0098,-0.0029,0.0098,0.0156,0.0146,0.0137,0.0117]","[""1.043704"",""1.043622"",""1.043564"",""1.043597"",""1.043313""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-02.46.48.706000,2020-12-15-02.46.48.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157624438",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-02.48.50.863000,2020-12-15-02.48.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0304164,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-02.48.50.870000,2020-12-15-02.48.50.000000,,,,"04714B603408",,,,,,,,,"3157624560","[-0.0313,-0.0381,-0.0244,-0.0283,-0.0215,-0.0234,-0.0459,-0.0381,-0.0303,-0.0195,-0.0244,-0.0303,-0.0313,-0.0283,-0.0264]","[""0"",""0"",""0"",""0"",""0""]","[-1.042,-1.0576,-1.0439,-1.041,-1.042,-1.0371,-1.0361,-1.043,-1.04,-1.04,-1.043,-1.0459,-1.042,-1.0449,-1.0459]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030606"",""0.030164"",""0.030487"",""0.030565"",""0.030260""]","[""0.014209"",""0.013473"",""0.013369"",""0.012570"",""0.013636""]","[0,0.0049,0.0117,0.0156,-0.0098,-0.0059,-0.0137,0.0098,0.0146,0.0146,0.0059,0.0166,0.0078,0,0.0068]","[""1.043776"",""1.043298"",""1.043528"",""1.043724"",""1.043529""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-02.51.48.943000,2020-12-15-02.51.48.000000,0.0,44.8,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157624738",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-02.53.51.166000,2020-12-15-02.53.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0303646,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-02.53.51.170000,2020-12-15-02.53.51.000000,,,,"04714B603408",,,,,,,,,"3157624860","[-0.0371,-0.0283,-0.0205,-0.0254,-0.0234,-0.0195,-0.0342,-0.0264,-0.0342,-0.0273,-0.0313,-0.0195,-0.0361,-0.0322,-0.0166]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0459,-1.0576,-1.041,-1.0313,-1.0459,-1.0449,-1.0449,-1.04,-1.0459,-1.0527,-1.0449,-1.042,-1.0449,-1.0625]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030412"",""0.030251"",""0.030628"",""0.030094"",""0.030438""]","[""0.013694"",""0.013843"",""0.013844"",""0.013598"",""0.013288""]","[-0.0078,-0.001,0.0234,0.0039,0.0029,0.0068,0.0078,0.001,-0.0098,0.0146,0.0166,0.0098,0.0146,0.0088,0.0293]","[""1.043051"",""1.043227"",""1.043176"",""1.043730"",""1.043128""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-02.56.48.841000,2020-12-15-02.56.48.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157625038",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-02.58.50.933000,2020-12-15-02.58.50.000000,,,,"04714B603408",,,,,,,,,"3157625160","[-0.0273,-0.0166,-0.0205,-0.04,-0.0322,-0.0332,-0.0234,-0.0313,-0.0283,-0.0313,-0.0166,-0.0322,-0.043,-0.0283,-0.0313]","[""0"",""0"",""0"",""0"",""0""]","[-1.041,-1.043,-1.0352,-1.04,-1.0342,-1.0625,-1.042,-1.0625,-1.0479,-1.0469,-1.043,-1.0469,-1.0322,-1.0469,-1.043]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030659"",""0.031043"",""0.030563"",""0.030469"",""0.030324""]","[""0.013702"",""0.013112"",""0.013669"",""0.013698"",""0.014021""]","[-0.0029,0.0146,0.0127,-0.002,0.0059,0.0439,0.0117,0.0059,0.0078,0.0176,0.0117,0.0107,-0.0137,0.0068,0.0186]","[""1.043440"",""1.043397"",""1.043601"",""1.043213"",""1.043698""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-02.58.50.933000,2020-12-15-02.58.50.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0306116,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-03.01.48.874000,2020-12-15-03.01.48.000000,0.0,45.0,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157625338",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-03.03.51.189000,2020-12-15-03.03.51.000000,,,,"04714B603408",,,,,,,,,"3157625460","[-0.0244,-0.0342,-0.0391,-0.0322,-0.0332,-0.0273,-0.04,-0.0166,-0.0273,-0.0322,-0.0283,-0.0225,-0.0234,-0.0254,-0.0313]","[""0"",""0"",""0"",""0"",""0""]","[-1.041,-1.0322,-1.043,-1.0469,-1.0439,-1.0518,-1.0459,-1.0479,-1.0361,-1.0449,-1.0391,-1.0449,-1.041,-1.0381,-1.04]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030757"",""0.030484"",""0.030163"",""0.030663"",""0.030213""]","[""0.014232"",""0.013966"",""0.013981"",""0.013751"",""0.013489""]","[0.0059,-0.0029,0.0166,0.0107,0.0039,0.0039,0.0068,0.0176,0.0029,0.0244,0.0117,0.0205,0.0068,0.0166,0]","[""1.043602"",""1.043310"",""1.043547"",""1.043725"",""1.043209""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-03.03.51.188000,2020-12-15-03.03.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.030456,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-03.06.48.744000,2020-12-15-03.06.48.000000,0.0,44.8,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157625638",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-03.08.51.318000,2020-12-15-03.08.51.000000,,,,"04714B603408",,,,,,,,,"3157625760","[-0.0264,-0.0234,-0.0459,-0.0264,-0.0293,-0.0244,-0.0293,-0.0254,-0.0313,-0.043,-0.0439,-0.0361,-0.0303,-0.0352,-0.0293]","[""0"",""0"",""0"",""0"",""0""]","[-1.041,-1.04,-1.0469,-1.0371,-1.041,-1.042,-1.0488,-1.0469,-1.0498,-1.0479,-1.0596,-1.0508,-1.0332,-1.043,-1.0361]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030613"",""0.030502"",""0.030400"",""0.030908"",""0.030629""]","[""0.013830"",""0.013728"",""0.014077"",""0.012883"",""0.013739""]","[0.0039,0.0186,0.0146,0.0166,0.0039,0.0039,0.0137,0.0273,0.0205,0.0264,0.001,0.0225,0.0303,0.0098,0.0303]","[""1.043303"",""1.043838"",""1.043599"",""1.043838"",""1.043415""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-03.08.51.316000,2020-12-15-03.08.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0306104,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-03.11.48.736000,2020-12-15-03.11.48.000000,0.0,44.8,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157625938",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-03.13.51.233000,2020-12-15-03.13.51.000000,,,,"04714B603408",,,,,,,,,"3157626060","[-0.0264,-0.0293,-0.0342,-0.0195,-0.0449,-0.0381,-0.04,-0.0303,-0.0225,-0.0381,-0.0342,-0.0361,-0.0215,-0.0166,-0.0205]","[""0"",""0"",""0"",""0"",""0""]","[-1.0576,-1.043,-1.041,-1.042,-1.0381,-1.0449,-1.0381,-1.041,-1.042,-1.04,-1.0469,-1.0332,-1.0469,-1.0391,-1.0449]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030776"",""0.030879"",""0.030302"",""0.030335"",""0.030261""]","[""0.013947"",""0.013887"",""0.013606"",""0.013686"",""0.013491""]","[0.0146,0.0068,0.0107,-0.0146,0.002,0.0117,0.0195,0.0098,0.0039,0.0117,-0.001,0.0225,0.0176,0.0059,0.0039]","[""1.043517"",""1.043458"",""1.043376"",""1.043573"",""1.043781""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-03.13.51.233000,2020-12-15-03.13.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0305106,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-07.06.49.763000,2020-12-15-07.06.49.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157640039",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-07.08.51.869000,2020-12-15-07.08.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0305216,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-07.08.51.870000,2020-12-15-07.08.51.000000,,,,"04714B603408",,,,,,,,,"3157640161","[-0.0254,-0.0459,-0.0303,-0.0352,-0.0166,-0.0283,-0.0234,-0.0332,-0.0322,-0.0322,-0.0293,-0.0166,-0.0439,-0.0322,-0.0283]","[""0"",""0"",""0"",""0"",""0""]","[-1.0439,-1.0605,-1.0508,-1.0508,-1.0479,-1.0498,-1.0332,-1.0469,-1.0371,-1.0381,-1.0352,-1.0332,-1.04,-1.0361,-1.0391]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030396"",""0.030689"",""0.030492"",""0.030332"",""0.030699""]","[""0.013825"",""0.014233"",""0.013648"",""0.013836"",""0.013720""]","[0.0127,0.0068,0.0137,0.0215,0.0039,0.0059,0.0039,0.0117,0.0088,0.002,-0.002,-0.0117,0.0068,0.0117,0.0088]","[""1.043730"",""1.043725"",""1.043535"",""1.043595"",""1.043761""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df8878de46fea001e0f82cc",data,json,2020-12-15-07.11.49.780000,2020-12-15-07.11.49.000000,0.0,44.7,0.0,"04714B603408",a,0.0,8192.0,19890.014,0.0,0.0,0.0,0.0,"3157640339",,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5df887b2c5262d001d6735f2",accel,json,2020-12-15-07.13.51.875000,2020-12-15-07.13.51.000000,,,,"04714B603408",,,,,,,,,"3157640461","[-0.0371,-0.0205,-0.0234,-0.0244,-0.041,-0.0352,-0.0303,-0.0176,-0.0371,-0.0264,-0.0322,-0.0313,-0.04,-0.0439,-0.0254]","[""0"",""0"",""0"",""0"",""0""]","[-1.0459,-1.0576,-1.043,-1.0488,-1.0439,-1.0322,-1.04,-1.0615,-1.041,-1.0479,-1.04,-1.041,-1.0439,-1.04,-1.04]","[""0.000000"",""0.000000"",""0.000000"",""0.000000"",""0.000000""]","[""0.030925"",""0.030448"",""0.030418"",""0.030180"",""0.030256""]","[""0.014746"",""0.013522"",""0.013654"",""0.013869"",""0.013441""]","[0.0117,0.0176,0.0049,0.0107,0.0088,0.0078,0.0146,0.0059,0.001,0.0215,-0.0049,0.0078,0.0049,0.0107,0.002]","[""1.043707"",""1.043487"",""1.043208"",""1.043141"",""1.043225""]",2.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,
,pump_de_gen5,"04714B6036B1","5e21c2cc5ae54a000841e190",accel,json,2020-12-15-07.13.51.875000,2020-12-15-07.13.51.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0304454,,,0.0,
