deviceid,floatvalue,timestamp
CakebreadId_0128,41,01/29/2020 05:40,
CakebreadId_0128,40,01/29/2020 05:44,
CakebreadId_0128,41,01/29/2020 05:44,
CakebreadId_0128,40,01/29/2020 05:44,
CakebreadId_0128,41,01/29/2020 05:45,
CakebreadId_0128,40,01/29/2020 05:45,
CakebreadId_0128,38,01/29/2020 05:47,
CakebreadId_0128,39,01/29/2020 05:48,
CakebreadId_0128,38,01/29/2020 05:48,
CakebreadId_0128,35,01/29/2020 05:50,
CakebreadId_0128,33,01/29/2020 05:50,
CakebreadId_0128,38,01/29/2020 05:51,
CakebreadId_0128,40,01/29/2020 05:51,
CakebreadId_0128,38,01/29/2020 05:51,
CakebreadId_0128,34,01/29/2020 05:53,
CakebreadId_0128,36,01/29/2020 05:53,
CakebreadId_0128,40,01/29/2020 05:53,
CakebreadId_0128,39,01/29/2020 05:53,
CakebreadId_0128,35,01/29/2020 05:55,
CakebreadId_0128,34,01/29/2020 05:55,
CakebreadId_0128,39,01/29/2020 05:55,
CakebreadId_0128,37,01/29/2020 05:56,
CakebreadId_0128,33,01/29/2020 05:57,
CakebreadId_0128,39,01/29/2020 05:57,
CakebreadId_0128,37,01/29/2020 05:58,
CakebreadId_0128,33,01/29/2020 05:58,
CakebreadId_0128,37,01/29/2020 05:59,
CakebreadId_0128,39,01/29/2020 05:59,
CakebreadId_0128,38,01/29/2020 05:59,
CakebreadId_0128,36,01/29/2020 06:00,
CakebreadId_0128,35,01/29/2020 06:00,
CakebreadId_0128,29,01/29/2020 06:00,
CakebreadId_0128,39,01/29/2020 06:00,
CakebreadId_0128,37,01/29/2020 06:02,
CakebreadId_0128,34,01/29/2020 06:02,
CakebreadId_0128,35,01/29/2020 06:02,
CakebreadId_0128,26,01/29/2020 06:02,
CakebreadId_0128,39,01/29/2020 06:03,
CakebreadId_0128,37,01/29/2020 06:04,
CakebreadId_0128,34,01/29/2020 06:04,
CakebreadId_0128,40,01/29/2020 06:05,
CakebreadId_0128,38,01/29/2020 06:05,
CakebreadId_0128,37,01/29/2020 06:05,
CakebreadId_0128,34,01/29/2020 06:06,
CakebreadId_0128,38,01/29/2020 06:06,
CakebreadId_0128,39,01/29/2020 06:06,
CakebreadId_0128,38,01/29/2020 06:06,
CakebreadId_0128,37,01/29/2020 06:07,
CakebreadId_0128,31,01/29/2020 06:07,
CakebreadId_0128,39,01/29/2020 06:07,
CakebreadId_0128,37,01/29/2020 06:08,
CakebreadId_0128,33,01/29/2020 06:09,
CakebreadId_0128,38,01/29/2020 06:09,
CakebreadId_0128,35,01/29/2020 06:11,
CakebreadId_0128,30,01/29/2020 06:11,
CakebreadId_0128,38,01/29/2020 06:11,
CakebreadId_0128,35,01/29/2020 06:13,
CakebreadId_0128,39,01/29/2020 06:13,
CakebreadId_0128,37,01/29/2020 06:14,
CakebreadId_0128,35,01/29/2020 06:15,
CakebreadId_0128,29,01/29/2020 06:15,
CakebreadId_0128,36,01/29/2020 06:15,
CakebreadId_0128,38,01/29/2020 06:15,
CakebreadId_0128,31,01/29/2020 06:17,
CakebreadId_0128,37,01/29/2020 06:17,
CakebreadId_0128,38,01/29/2020 06:17,
CakebreadId_0128,37,01/29/2020 06:17,
CakebreadId_0128,36,01/29/2020 06:18,
CakebreadId_0128,31,01/29/2020 06:19,
CakebreadId_0128,39,01/29/2020 06:19,
CakebreadId_0128,37,01/29/2020 06:19,
CakebreadId_0128,38,01/29/2020 06:20,
CakebreadId_0128,32,01/29/2020 06:21,
CakebreadId_0128,39,01/29/2020 06:21,
CakebreadId_0128,37,01/29/2020 06:21,
CakebreadId_0128,35,01/29/2020 06:23,
CakebreadId_0128,28,01/29/2020 06:23,
CakebreadId_0128,38,01/29/2020 06:23,
CakebreadId_0128,34,01/29/2020 06:24,
CakebreadId_0128,31,01/29/2020 06:25,
CakebreadId_0128,39,01/29/2020 06:25,
CakebreadId_0128,37,01/29/2020 06:25,
CakebreadId_0128,36,01/29/2020 06:26,
CakebreadId_0128,31,01/29/2020 06:26,
CakebreadId_0128,38,01/29/2020 06:27,
CakebreadId_0128,35,01/29/2020 06:28,
CakebreadId_0128,32,01/29/2020 06:28,
CakebreadId_0128,37,01/29/2020 06:29,
CakebreadId_0128,34,01/29/2020 06:30,
CakebreadId_0128,27,01/29/2020 06:30,
CakebreadId_0128,39,01/29/2020 06:31,
CakebreadId_0128,37,01/29/2020 06:31,
CakebreadId_0128,35,01/29/2020 06:32,
CakebreadId_0128,30,01/29/2020 06:33,
CakebreadId_0128,36,01/29/2020 06:33,
CakebreadId_0128,39,01/29/2020 06:33,
CakebreadId_0128,37,01/29/2020 06:33,
CakebreadId_0128,35,01/29/2020 06:35,
CakebreadId_0128,33,01/29/2020 06:35,
CakebreadId_0128,38,01/29/2020 06:35,
CakebreadId_0128,37,01/29/2020 06:35,
CakebreadId_0128,38,01/29/2020 06:36,
CakebreadId_0128,33,01/29/2020 06:36,
CakebreadId_0128,38,01/29/2020 06:37,
CakebreadId_0128,37,01/29/2020 06:37,
CakebreadId_0128,33,01/29/2020 06:39,
CakebreadId_0128,37,01/29/2020 06:39,
CakebreadId_0128,35,01/29/2020 06:41,
CakebreadId_0128,31,01/29/2020 06:41,
CakebreadId_0128,38,01/29/2020 06:42,
CakebreadId_0128,37,01/29/2020 06:42,
CakebreadId_0128,34,01/29/2020 06:44,
CakebreadId_0128,26,01/29/2020 06:44,
CakebreadId_0128,36,01/29/2020 06:44,
CakebreadId_0128,38,01/29/2020 06:44,
CakebreadId_0128,32,01/29/2020 06:46,
CakebreadId_0128,38,01/29/2020 06:47,
CakebreadId_0128,34,01/29/2020 06:48,
CakebreadId_0128,35,01/29/2020 06:48,
CakebreadId_0128,38,01/29/2020 06:48,
CakebreadId_0128,32,01/29/2020 06:49,
CakebreadId_0128,38,01/29/2020 06:50,
CakebreadId_0128,37,01/29/2020 06:50,
CakebreadId_0128,34,01/29/2020 06:51,
CakebreadId_0128,38,01/29/2020 06:52,
CakebreadId_0128,37,01/29/2020 06:52,
CakebreadId_0128,36,01/29/2020 06:54,
CakebreadId_0128,30,01/29/2020 06:54,
CakebreadId_0128,37,01/29/2020 06:54,
CakebreadId_0128,36,01/29/2020 06:56,
CakebreadId_0128,34,01/29/2020 06:56,
CakebreadId_0128,31,01/29/2020 06:56,
CakebreadId_0128,38,01/29/2020 06:56,
CakebreadId_0128,37,01/29/2020 06:57,
CakebreadId_0128,35,01/29/2020 06:58,
CakebreadId_0128,29,01/29/2020 06:58,
CakebreadId_0128,38,01/29/2020 06:58,
CakebreadId_0128,37,01/29/2020 06:59,
CakebreadId_0128,38,01/29/2020 06:59,
CakebreadId_0128,37,01/29/2020 06:59,
CakebreadId_0128,38,01/29/2020 06:59,
CakebreadId_0128,35,01/29/2020 07:00,
CakebreadId_0128,29,01/29/2020 07:00,
CakebreadId_0128,37,01/29/2020 07:00,
CakebreadId_0128,38,01/29/2020 07:01,
CakebreadId_0128,37,01/29/2020 07:01,
CakebreadId_0128,38,01/29/2020 07:02,
CakebreadId_0128,35,01/29/2020 07:02,
CakebreadId_0128,30,01/29/2020 07:03,
CakebreadId_0128,38,01/29/2020 07:03,
CakebreadId_0128,37,01/29/2020 07:03,
CakebreadId_0128,34,01/29/2020 07:04,
CakebreadId_0128,35,01/29/2020 07:05,
CakebreadId_0128,32,01/29/2020 07:05,
CakebreadId_0128,38,01/29/2020 07:05,
CakebreadId_0128,37,01/29/2020 07:05,
CakebreadId_0128,35,01/29/2020 07:07,
CakebreadId_0128,33,01/29/2020 07:07,
CakebreadId_0128,36,01/29/2020 07:07,
CakebreadId_0128,37,01/29/2020 07:08,
CakebreadId_0128,31,01/29/2020 07:08,
CakebreadId_0128,36,01/29/2020 07:08,
CakebreadId_0128,37,01/29/2020 07:09,
CakebreadId_0128,36,01/29/2020 07:10,
CakebreadId_0128,30,01/29/2020 07:11,
CakebreadId_0128,35,01/29/2020 07:11,
CakebreadId_0128,38,01/29/2020 07:11,
CakebreadId_0128,37,01/29/2020 07:11,
CakebreadId_0128,36,01/29/2020 07:13,
CakebreadId_0128,33,01/29/2020 07:13,
CakebreadId_0128,38,01/29/2020 07:13,
CakebreadId_0128,37,01/29/2020 07:14,
CakebreadId_0128,35,01/29/2020 07:15,
CakebreadId_0128,30,01/29/2020 07:15,
CakebreadId_0128,37,01/29/2020 07:15,
CakebreadId_0128,35,01/29/2020 07:17,
CakebreadId_0128,34,01/29/2020 07:17,
CakebreadId_0128,37,01/29/2020 07:17,
CakebreadId_0128,36,01/29/2020 07:18,
CakebreadId_0128,32,01/29/2020 07:19,
CakebreadId_0128,37,01/29/2020 07:19,
CakebreadId_0128,38,01/29/2020 07:19,
CakebreadId_0128,37,01/29/2020 07:19,
CakebreadId_0128,35,01/29/2020 07:21,
CakebreadId_0128,33,01/29/2020 07:22,
CakebreadId_0128,38,01/29/2020 07:22,
CakebreadId_0128,37,01/29/2020 07:22,
CakebreadId_0128,38,01/29/2020 07:22,
CakebreadId_0128,37,01/29/2020 07:23,
CakebreadId_0128,40,01/29/2020 07:24,
CakebreadId_0128,42,01/29/2020 07:24,
CakebreadId_0128,39,01/29/2020 07:25,
CakebreadId_0128,37,01/29/2020 07:25,
CakebreadId_0128,36,01/29/2020 07:25,
CakebreadId_0128,37,01/29/2020 07:26,
CakebreadId_0128,36,01/29/2020 07:26,
CakebreadId_0128,34,01/29/2020 07:28,
CakebreadId_0128,32,01/29/2020 07:28,
CakebreadId_0128,36,01/29/2020 07:28,
CakebreadId_0128,38,01/29/2020 07:28,
CakebreadId_0128,36,01/29/2020 07:29,
CakebreadId_0128,37,01/29/2020 07:29,
CakebreadId_0128,34,01/29/2020 07:30,
CakebreadId_0128,31,01/29/2020 07:31,
CakebreadId_0128,37,01/29/2020 07:31,
CakebreadId_0128,38,01/29/2020 07:31,
CakebreadId_0128,41,01/29/2020 07:33,
CakebreadId_0128,38,01/29/2020 07:33,
CakebreadId_0128,34,01/29/2020 07:34,
CakebreadId_0128,25,01/29/2020 07:35,
CakebreadId_0128,38,01/29/2020 07:35,
CakebreadId_0128,37,01/29/2020 07:36,
CakebreadId_0128,38,01/29/2020 07:36,
CakebreadId_0128,35,01/29/2020 07:37,
CakebreadId_0128,34,01/29/2020 07:38,
CakebreadId_0128,24,01/29/2020 07:38,
CakebreadId_0128,29,01/29/2020 07:38,
CakebreadId_0128,36,01/29/2020 07:38,
CakebreadId_0128,38,01/29/2020 07:38,
CakebreadId_0128,37,01/29/2020 07:39,
CakebreadId_0128,35,01/29/2020 07:39,
CakebreadId_0128,28,01/29/2020 07:39,
CakebreadId_0128,39,01/29/2020 07:39,
CakebreadId_0128,37,01/29/2020 07:40,
CakebreadId_0128,29,01/29/2020 07:40,
CakebreadId_0128,39,01/29/2020 07:40,
CakebreadId_0128,40,01/29/2020 07:40,
CakebreadId_0128,39,01/29/2020 07:41,
CakebreadId_0128,29,01/29/2020 07:41,
CakebreadId_0128,38,01/29/2020 07:41,
CakebreadId_0128,40,01/29/2020 07:41,
CakebreadId_0128,39,01/29/2020 07:42,
CakebreadId_0128,27,01/29/2020 07:42,
CakebreadId_0128,37,01/29/2020 07:42,
CakebreadId_0128,40,01/29/2020 07:42,
CakebreadId_0128,31,01/29/2020 07:43,
CakebreadId_0128,38,01/29/2020 07:43,
CakebreadId_0128,42,01/29/2020 07:43,
CakebreadId_0128,41,01/29/2020 07:44,
CakebreadId_0128,33,01/29/2020 07:44,
CakebreadId_0128,41,01/29/2020 07:44,
CakebreadId_0128,42,01/29/2020 07:45,
CakebreadId_0128,33,01/29/2020 07:45,
CakebreadId_0128,42,01/29/2020 07:45,
CakebreadId_0128,31,01/29/2020 07:46,
CakebreadId_0128,39,01/29/2020 07:46,
CakebreadId_0128,42,01/29/2020 07:46,
CakebreadId_0128,41,01/29/2020 07:47,
CakebreadId_0128,28,01/29/2020 07:47,
CakebreadId_0128,40,01/29/2020 07:47,
CakebreadId_0128,42,01/29/2020 07:48,
CakebreadId_0128,41,01/29/2020 07:48,
CakebreadId_0128,32,01/29/2020 07:48,
CakebreadId_0128,42,01/29/2020 07:48,
CakebreadId_0128,35,01/29/2020 07:50,
CakebreadId_0128,42,01/29/2020 07:50,
CakebreadId_0128,37,01/29/2020 07:51,
CakebreadId_0128,34,01/29/2020 07:51,
CakebreadId_0128,42,01/29/2020 07:51,
CakebreadId_0128,41,01/29/2020 07:52,
CakebreadId_0128,42,01/29/2020 07:52,
CakebreadId_0128,41,01/29/2020 07:52,
CakebreadId_0128,30,01/29/2020 07:52,
CakebreadId_0128,42,01/29/2020 07:52,
CakebreadId_0128,41,01/29/2020 07:53,
CakebreadId_0128,34,01/29/2020 07:53,
CakebreadId_0128,42,01/29/2020 07:54,
CakebreadId_0128,30,01/29/2020 07:55,
CakebreadId_0128,39,01/29/2020 07:55,
CakebreadId_0128,42,01/29/2020 07:55,
CakebreadId_0128,41,01/29/2020 07:56,
CakebreadId_0128,32,01/29/2020 07:56,
CakebreadId_0128,38,01/29/2020 07:57,
CakebreadId_0128,42,01/29/2020 07:57,
CakebreadId_0128,41,01/29/2020 07:57,
CakebreadId_0128,42,01/29/2020 07:57,
CakebreadId_0128,41,01/29/2020 07:57,
CakebreadId_0128,42,01/29/2020 07:58,
CakebreadId_0128,41,01/29/2020 07:58,
CakebreadId_0128,42,01/29/2020 07:58,
CakebreadId_0128,41,01/29/2020 07:58,
CakebreadId_0128,31,01/29/2020 07:58,
CakebreadId_0128,42,01/29/2020 07:59,
CakebreadId_0128,38,01/29/2020 08:00,
CakebreadId_0128,28,01/29/2020 08:00,
CakebreadId_0128,39,01/29/2020 08:00,
CakebreadId_0128,42,01/29/2020 08:00,
CakebreadId_0128,39,01/29/2020 08:02,
CakebreadId_0128,31,01/29/2020 08:02,
CakebreadId_0128,38,01/29/2020 08:02,
CakebreadId_0128,42,01/29/2020 08:02,
CakebreadId_0128,41,01/29/2020 08:03,
CakebreadId_0128,34,01/29/2020 08:04,
CakebreadId_0128,39,01/29/2020 08:04,
CakebreadId_0128,42,01/29/2020 08:04,
CakebreadId_0128,41,01/29/2020 08:05,
CakebreadId_0128,33,01/29/2020 08:06,
CakebreadId_0128,40,01/29/2020 08:06,
CakebreadId_0128,42,01/29/2020 08:06,
CakebreadId_0128,33,01/29/2020 08:07,
CakebreadId_0128,42,01/29/2020 08:07,
CakebreadId_0128,41,01/29/2020 08:08,
CakebreadId_0128,37,01/29/2020 08:09,
CakebreadId_0128,34,01/29/2020 08:09,
CakebreadId_0128,42,01/29/2020 08:09,
CakebreadId_0128,41,01/29/2020 08:10,
CakebreadId_0128,32,01/29/2020 08:11,
CakebreadId_0128,41,01/29/2020 08:12,
CakebreadId_0128,42,01/29/2020 08:13,
CakebreadId_0128,31,01/29/2020 08:13,
CakebreadId_0128,41,01/29/2020 08:14,
CakebreadId_0128,36,01/29/2020 08:15,
CakebreadId_0128,42,01/29/2020 08:15,
CakebreadId_0128,36,01/29/2020 08:17,
CakebreadId_0128,27,01/29/2020 08:18,
CakebreadId_0128,42,01/29/2020 08:18,
CakebreadId_0128,34,01/29/2020 08:21,
CakebreadId_0128,39,01/29/2020 08:21,
CakebreadId_0128,41,01/29/2020 08:21,
CakebreadId_0128,35,01/29/2020 08:23,
CakebreadId_0128,36,01/29/2020 08:23,
CakebreadId_0128,41,01/29/2020 08:23,
CakebreadId_0128,34,01/29/2020 08:25,
CakebreadId_0128,39,01/29/2020 08:25,
CakebreadId_0128,41,01/29/2020 08:25,
CakebreadId_0128,40,01/29/2020 08:27,
CakebreadId_0128,37,01/29/2020 08:27,
CakebreadId_0128,36,01/29/2020 08:27,
CakebreadId_0128,32,01/29/2020 08:28,
CakebreadId_0128,42,01/29/2020 08:28,
CakebreadId_0128,41,01/29/2020 08:28,
CakebreadId_0128,40,01/29/2020 08:30,
CakebreadId_0128,29,01/29/2020 08:30,
CakebreadId_0128,40,01/29/2020 08:30,
CakebreadId_0128,41,01/29/2020 08:30,
CakebreadId_0128,39,01/29/2020 08:32,
CakebreadId_0128,32,01/29/2020 08:32,
CakebreadId_0128,41,01/29/2020 08:32,
CakebreadId_0128,35,01/29/2020 08:34,
CakebreadId_0128,29,01/29/2020 08:34,
CakebreadId_0128,32,01/29/2020 08:34,
CakebreadId_0128,41,01/29/2020 08:35,
CakebreadId_0128,39,01/29/2020 08:37,
CakebreadId_0128,36,01/29/2020 08:37,
CakebreadId_0128,35,01/29/2020 08:38,
CakebreadId_0128,32,01/29/2020 08:38,
CakebreadId_0128,41,01/29/2020 08:38,
CakebreadId_0128,34,01/29/2020 08:40,
CakebreadId_0128,41,01/29/2020 08:40,
CakebreadId_0128,35,01/29/2020 08:42,
CakebreadId_0128,41,01/29/2020 08:42,
CakebreadId_0128,38,01/29/2020 08:43,
CakebreadId_0128,35,01/29/2020 08:44,
CakebreadId_0128,40,01/29/2020 08:44,
CakebreadId_0128,38,01/29/2020 08:46,
CakebreadId_0128,35,01/29/2020 08:46,
CakebreadId_0128,26,01/29/2020 08:46,
CakebreadId_0128,39,01/29/2020 08:47,
CakebreadId_0128,40,01/29/2020 08:47,
CakebreadId_0128,37,01/29/2020 08:48,
CakebreadId_0128,29,01/29/2020 08:49,
CakebreadId_0128,40,01/29/2020 08:49,
CakebreadId_0128,39,01/29/2020 08:49,
CakebreadId_0128,38,01/29/2020 08:50,
CakebreadId_0128,36,01/29/2020 08:50,
CakebreadId_0128,33,01/29/2020 08:50,
CakebreadId_0128,34,01/29/2020 08:50,
CakebreadId_0128,40,01/29/2020 08:51,
CakebreadId_0128,39,01/29/2020 08:51,
CakebreadId_0128,38,01/29/2020 08:52,
CakebreadId_0128,35,01/29/2020 08:52,
CakebreadId_0128,30,01/29/2020 08:53,
CakebreadId_0128,39,01/29/2020 08:53,
CakebreadId_0128,37,01/29/2020 08:54,
CakebreadId_0128,34,01/29/2020 08:55,
CakebreadId_0128,39,01/29/2020 08:55,
CakebreadId_0128,37,01/29/2020 08:56,
CakebreadId_0128,30,01/29/2020 08:57,
CakebreadId_0128,39,01/29/2020 08:57,
CakebreadId_0128,37,01/29/2020 08:58,
CakebreadId_0128,38,01/29/2020 08:58,
CakebreadId_0128,37,01/29/2020 08:58,
CakebreadId_0128,38,01/29/2020 08:58,
CakebreadId_0128,30,01/29/2020 08:59,
CakebreadId_0128,39,01/29/2020 08:59,
CakebreadId_0128,37,01/29/2020 08:59,
CakebreadId_0128,36,01/29/2020 09:00,
CakebreadId_0128,31,01/29/2020 09:01,
CakebreadId_0128,38,01/29/2020 09:01,
CakebreadId_0128,36,01/29/2020 09:02,
CakebreadId_0128,31,01/29/2020 09:02,
CakebreadId_0128,38,01/29/2020 09:02,
CakebreadId_0128,36,01/29/2020 09:04,
CakebreadId_0128,33,01/29/2020 09:04,
CakebreadId_0128,38,01/29/2020 09:04,
CakebreadId_0128,37,01/29/2020 09:04,
CakebreadId_0128,35,01/29/2020 09:06,
CakebreadId_0128,30,01/29/2020 09:06,
CakebreadId_0128,38,01/29/2020 09:06,
CakebreadId_0128,34,01/29/2020 09:08,
CakebreadId_0128,35,01/29/2020 09:08,
CakebreadId_0128,25,01/29/2020 09:08,
CakebreadId_0128,37,01/29/2020 09:08,
CakebreadId_0128,39,01/29/2020 09:08,
CakebreadId_0128,37,01/29/2020 09:09,
CakebreadId_0128,38,01/29/2020 09:09,
CakebreadId_0128,31,01/29/2020 09:10,
CakebreadId_0128,38,01/29/2020 09:10,
CakebreadId_0128,37,01/29/2020 09:11,
CakebreadId_0128,34,01/29/2020 09:12,
CakebreadId_0128,28,01/29/2020 09:12,
CakebreadId_0128,38,01/29/2020 09:12,
CakebreadId_0128,33,01/29/2020 09:14,
CakebreadId_0128,38,01/29/2020 09:14,
CakebreadId_0128,33,01/29/2020 09:16,
CakebreadId_0128,37,01/29/2020 09:16,
CakebreadId_0128,38,01/29/2020 09:16,
CakebreadId_0128,37,01/29/2020 09:16,
CakebreadId_0128,35,01/29/2020 09:18,
CakebreadId_0128,33,01/29/2020 09:18,
CakebreadId_0128,38,01/29/2020 09:18,
CakebreadId_0128,37,01/29/2020 09:18,
CakebreadId_0128,38,01/29/2020 09:19,
CakebreadId_0128,31,01/29/2020 09:19,
CakebreadId_0128,38,01/29/2020 09:20,
CakebreadId_0128,37,01/29/2020 09:20,
CakebreadId_0128,38,01/29/2020 09:20,
CakebreadId_0128,33,01/29/2020 09:21,
CakebreadId_0128,38,01/29/2020 09:22,
CakebreadId_0128,37,01/29/2020 09:22,
CakebreadId_0128,35,01/29/2020 09:24,
CakebreadId_0128,31,01/29/2020 09:24,
CakebreadId_0128,38,01/29/2020 09:24,
CakebreadId_0128,34,01/29/2020 09:26,
CakebreadId_0128,26,01/29/2020 09:26,
CakebreadId_0128,36,01/29/2020 09:26,
CakebreadId_0128,38,01/29/2020 09:26,
CakebreadId_0128,32,01/29/2020 09:28,
CakebreadId_0128,36,01/29/2020 09:28,
CakebreadId_0128,37,01/29/2020 09:28,
CakebreadId_0128,31,01/29/2020 09:30,
CakebreadId_0128,37,01/29/2020 09:30,
CakebreadId_0128,38,01/29/2020 09:30,
CakebreadId_0128,37,01/29/2020 09:30,
CakebreadId_0128,38,01/29/2020 09:31,
CakebreadId_0128,37,01/29/2020 09:31,
CakebreadId_0128,38,01/29/2020 09:31,
CakebreadId_0128,33,01/29/2020 09:32,
CakebreadId_0128,38,01/29/2020 09:32,
CakebreadId_0128,37,01/29/2020 09:32,
CakebreadId_0128,36,01/29/2020 09:33,
CakebreadId_0128,34,01/29/2020 09:34,
CakebreadId_0128,38,01/29/2020 09:34,
CakebreadId_0128,37,01/29/2020 09:34,
CakebreadId_0128,36,01/29/2020 09:35,
CakebreadId_0128,34,01/29/2020 09:36,
CakebreadId_0128,38,01/29/2020 09:36,
CakebreadId_0128,36,01/29/2020 09:37,
CakebreadId_0128,37,01/29/2020 09:37,
CakebreadId_0128,35,01/29/2020 09:39,
CakebreadId_0128,38,01/29/2020 09:39,
CakebreadId_0128,37,01/29/2020 09:40,
CakebreadId_0128,40,01/29/2020 09:41,
CakebreadId_0128,42,01/29/2020 09:41,
CakebreadId_0128,40,01/29/2020 09:42,
CakebreadId_0128,38,01/29/2020 09:42,
CakebreadId_0128,35,01/29/2020 09:44,
CakebreadId_0128,32,01/29/2020 09:44,
CakebreadId_0128,37,01/29/2020 09:45,
CakebreadId_0128,38,01/29/2020 09:45,
CakebreadId_0128,39,01/29/2020 09:46,
CakebreadId_0128,42,01/29/2020 09:46,
CakebreadId_0128,37,01/29/2020 09:47,
CakebreadId_0128,35,01/29/2020 09:48,
CakebreadId_0128,33,01/29/2020 09:49,
CakebreadId_0128,38,01/29/2020 09:49,
CakebreadId_0128,39,01/29/2020 09:50,
CakebreadId_0128,38,01/29/2020 09:51,
CakebreadId_0128,41,01/29/2020 09:51,
CakebreadId_0128,38,01/29/2020 09:51,
CakebreadId_0128,36,01/29/2020 09:53,
CakebreadId_0128,34,01/29/2020 09:53,
CakebreadId_0128,25,01/29/2020 09:53,
CakebreadId_0128,33,01/29/2020 09:53,
CakebreadId_0128,38,01/29/2020 09:53,
CakebreadId_0128,36,01/29/2020 09:54,
CakebreadId_0128,29,01/29/2020 09:54,
CakebreadId_0128,38,01/29/2020 09:54,
CakebreadId_0128,37,01/29/2020 09:55,
CakebreadId_0128,29,01/29/2020 09:55,
CakebreadId_0128,38,01/29/2020 09:56,
CakebreadId_0128,31,01/29/2020 09:56,
CakebreadId_0128,38,01/29/2020 09:57,
CakebreadId_0128,33,01/29/2020 09:57,
CakebreadId_0128,39,01/29/2020 09:58,
CakebreadId_0128,35,01/29/2020 09:58,
CakebreadId_0128,33,01/29/2020 09:59,
CakebreadId_0128,39,01/29/2020 09:59,
CakebreadId_0128,35,01/29/2020 10:00,
CakebreadId_0128,33,01/29/2020 10:00,
CakebreadId_0128,39,01/29/2020 10:00,
CakebreadId_0128,37,01/29/2020 10:01,
CakebreadId_0128,28,01/29/2020 10:01,
CakebreadId_0128,37,01/29/2020 10:01,
CakebreadId_0128,38,01/29/2020 10:01,
CakebreadId_0128,34,01/29/2020 10:02,
CakebreadId_0128,39,01/29/2020 10:02,
CakebreadId_0128,37,01/29/2020 10:02,
CakebreadId_0128,38,01/29/2020 10:03,
CakebreadId_0128,36,01/29/2020 10:03,
CakebreadId_0128,32,01/29/2020 10:03,
CakebreadId_0128,39,01/29/2020 10:03,
CakebreadId_0128,38,01/29/2020 10:03,
CakebreadId_0128,37,01/29/2020 10:04,
CakebreadId_0128,32,01/29/2020 10:04,
CakebreadId_0128,38,01/29/2020 10:04,
CakebreadId_0128,37,01/29/2020 10:05,
CakebreadId_0128,38,01/29/2020 10:05,
CakebreadId_0128,30,01/29/2020 10:06,
CakebreadId_0128,36,01/29/2020 10:06,
CakebreadId_0128,38,01/29/2020 10:06,
CakebreadId_0128,37,01/29/2020 10:06,
CakebreadId_0128,38,01/29/2020 10:06,
CakebreadId_0128,36,01/29/2020 10:07,
CakebreadId_0128,32,01/29/2020 10:07,
CakebreadId_0128,38,01/29/2020 10:07,
CakebreadId_0128,37,01/29/2020 10:08,
CakebreadId_0128,38,01/29/2020 10:08,
CakebreadId_0128,33,01/29/2020 10:08,
CakebreadId_0128,35,01/29/2020 10:08,
CakebreadId_0128,39,01/29/2020 10:08,
CakebreadId_0128,37,01/29/2020 10:09,
CakebreadId_0128,38,01/29/2020 10:09,
CakebreadId_0128,31,01/29/2020 10:10,
CakebreadId_0128,37,01/29/2020 10:10,
CakebreadId_0128,38,01/29/2020 10:10,
CakebreadId_0128,37,01/29/2020 10:11,
CakebreadId_0128,38,01/29/2020 10:11,
CakebreadId_0128,34,01/29/2020 10:11,
CakebreadId_0128,33,01/29/2020 10:11,
CakebreadId_0128,38,01/29/2020 10:11,
CakebreadId_0128,37,01/29/2020 10:11,
CakebreadId_0128,38,01/29/2020 10:12,
CakebreadId_0128,37,01/29/2020 10:12,
CakebreadId_0128,38,01/29/2020 10:12,
CakebreadId_0128,31,01/29/2020 10:13,
CakebreadId_0128,36,01/29/2020 10:13,
CakebreadId_0128,38,01/29/2020 10:13,
CakebreadId_0128,37,01/29/2020 10:13,
CakebreadId_0128,38,01/29/2020 10:13,
CakebreadId_0128,37,01/29/2020 10:14,
CakebreadId_0128,28,01/29/2020 10:15,
CakebreadId_0128,37,01/29/2020 10:15,
CakebreadId_0128,38,01/29/2020 10:15,
CakebreadId_0128,29,01/29/2020 10:16,
CakebreadId_0128,37,01/29/2020 10:16,
CakebreadId_0128,38,01/29/2020 10:17,
CakebreadId_0128,37,01/29/2020 10:17,
CakebreadId_0128,38,01/29/2020 10:18,
CakebreadId_0128,37,01/29/2020 10:18,
CakebreadId_0128,34,01/29/2020 10:18,
CakebreadId_0128,28,01/29/2020 10:18,
CakebreadId_0128,38,01/29/2020 10:18,
CakebreadId_0128,37,01/29/2020 10:20,
CakebreadId_0128,33,01/29/2020 10:20,
CakebreadId_0128,38,01/29/2020 10:20,
CakebreadId_0128,37,01/29/2020 10:21,
CakebreadId_0128,38,01/29/2020 10:21,
CakebreadId_0128,37,01/29/2020 10:21,
CakebreadId_0128,38,01/29/2020 10:22,
CakebreadId_0128,37,01/29/2020 10:22,
CakebreadId_0128,38,01/29/2020 10:22,
CakebreadId_0128,36,01/29/2020 10:23,
CakebreadId_0128,37,01/29/2020 10:23,
CakebreadId_0128,35,01/29/2020 10:23,
CakebreadId_0128,30,01/29/2020 10:23,
CakebreadId_0128,38,01/29/2020 10:23,
CakebreadId_0128,37,01/29/2020 10:24,
CakebreadId_0128,31,01/29/2020 10:25,
CakebreadId_0128,36,01/29/2020 10:25,
CakebreadId_0128,38,01/29/2020 10:25,
CakebreadId_0128,37,01/29/2020 10:25,
